Credit,Partenaire,Durée_du_crédit,Type_de_produit,Montant_du_crédit,Montant_du_renouvelable,Situation_familliale,Nombre_enfant,Contrat_de_travail,Profession,Situation_logement,Sex,Age,Revenu,BaseScore,x1,x2,x3,x4,x6,x7,x12,Score
1,8,4.0,0,454.46,454.46,4,1.0,1,6,1,0,34.0,1196.0,522.0,18.0,9.0,0.0,12.0,37.0,8.0,-7.0,599.0
1,2,12.0,0,463.99,463.99,3,0.0,4,7,4,0,75.0,1200.0,522.0,5.0,-9.0,0.0,12.0,37.0,-1.0,43.0,609.0
1,2,4.0,0,918.99,918.99,3,0.0,2,3,1,1,57.0,2100.0,522.0,5.0,9.0,0.0,-18.0,37.0,-1.0,24.0,578.0
1,8,10.0,0,1291.24,1291.24,6,0.0,4,7,4,0,74.0,3000.0,522.0,18.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,598.0
1,8,10.0,0,442.56,442.56,3,2.0,2,6,0,0,36.0,1200.0,522.0,18.0,-3.0,0.0,12.0,37.0,8.0,7.0,601.0
1,6,10.0,0,2200.0,2200.0,6,0.0,4,7,4,0,84.0,2200.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,2,20.0,0,843.98,843.98,3,0.0,4,7,4,1,63.0,2200.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,24.0,560.0
1,8,3.0,1,421.95,2000.0,6,0.0,4,7,1,0,61.0,1420.0,522.0,18.0,13.0,-7.0,12.0,37.0,-1.0,24.0,618.0
1,8,3.0,1,329.58,3000.0,4,1.0,2,3,0,1,41.0,2200.0,522.0,18.0,13.0,-7.0,12.0,37.0,8.0,7.0,610.0
1,8,3.0,1,573.79,2000.0,5,2.0,2,6,3,1,34.0,1300.0,522.0,18.0,13.0,-7.0,9.0,37.0,8.0,-7.0,593.0
1,8,10.0,0,1677.18,1677.18,2,0.0,1,3,1,1,32.0,1200.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,-1.0,-7.0,511.0
1,2,5.0,0,613.99,613.99,3,2.0,2,6,4,0,33.0,1100.0,522.0,5.0,-3.0,0.0,9.0,37.0,8.0,-7.0,571.0
1,2,3.0,1,501.98,1500.0,0,0.0,2,6,1,0,23.0,1700.0,522.0,5.0,13.0,-7.0,9.0,-0.0,-1.0,-25.0,516.0
1,8,1.0,1,154.07,2000.0,3,0.0,2,3,4,1,45.0,800.0,522.0,18.0,13.0,-7.0,13.0,37.0,-1.0,7.0,602.0
1,2,5.0,0,999.99,999.99,3,0.0,2,3,0,0,54.0,4500.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,15.0,557.0
1,8,4.0,1,319.6,1500.0,5,0.0,4,7,4,0,65.0,1300.0,522.0,18.0,9.0,-7.0,12.0,37.0,-1.0,24.0,614.0
1,8,3.0,0,142.99,142.99,3,3.0,1,6,1,1,31.0,1150.0,522.0,18.0,13.0,0.0,13.0,37.0,8.0,-7.0,604.0
1,2,3.0,0,180.0,180.0,6,0.0,4,7,4,1,79.0,1475.0,522.0,5.0,13.0,0.0,13.0,37.0,-1.0,43.0,632.0
1,8,4.0,1,209.58,2000.0,1,3.0,2,6,0,0,47.0,2000.0,522.0,18.0,9.0,-7.0,13.0,-0.0,8.0,7.0,570.0
1,2,4.0,0,349.99,349.99,2,0.0,2,3,1,0,50.0,1800.0,522.0,5.0,9.0,0.0,12.0,-0.0,-1.0,15.0,562.0
1,8,4.0,1,130.6,3000.0,3,0.0,0,3,0,0,55.0,700.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,15.0,606.0
1,8,4.0,0,242.36,242.36,3,3.0,2,6,1,1,47.0,2000.0,522.0,18.0,9.0,0.0,13.0,37.0,8.0,7.0,614.0
1,8,3.0,0,264.58,264.58,0,0.0,1,5,1,1,21.0,2100.0,522.0,18.0,13.0,0.0,13.0,-0.0,-1.0,-25.0,540.0
1,8,4.0,1,577.99,3000.0,3,4.0,2,2,0,1,56.0,6700.0,522.0,18.0,9.0,-7.0,9.0,37.0,8.0,15.0,611.0
1,3,1.0,1,93.0,1500.0,4,0.0,2,6,4,0,58.0,1600.0,522.0,5.0,13.0,-7.0,13.0,37.0,-1.0,24.0,606.0
1,8,4.0,1,652.19,2000.0,3,3.0,2,6,0,0,35.0,1400.0,522.0,18.0,9.0,-7.0,9.0,37.0,8.0,-7.0,589.0
1,8,3.0,1,379.03,2000.0,0,0.0,2,3,3,1,24.0,1450.0,522.0,18.0,13.0,-7.0,12.0,-0.0,-1.0,-25.0,532.0
1,6,20.0,0,2030.0,2030.0,6,0.0,4,7,1,0,76.0,13488.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,8,3.0,1,1346.1,2000.0,0,0.0,2,6,3,1,23.0,2000.0,522.0,18.0,13.0,-7.0,-18.0,-0.0,-1.0,-25.0,502.0
1,8,4.0,1,462.61,2000.0,3,0.0,4,7,4,1,67.0,4000.0,522.0,18.0,9.0,-7.0,12.0,37.0,-1.0,43.0,633.0
1,2,12.0,0,428.99,428.99,6,0.0,2,2,4,0,58.0,2000.0,522.0,5.0,-9.0,0.0,12.0,37.0,-1.0,24.0,590.0
1,8,4.0,1,216.99,2000.0,0,1.0,2,6,0,0,28.0,1500.0,522.0,18.0,9.0,-7.0,13.0,-0.0,8.0,-25.0,538.0
1,3,4.0,0,682.28,682.28,1,0.0,2,3,0,0,59.0,1900.0,522.0,5.0,9.0,0.0,9.0,-0.0,-1.0,24.0,568.0
1,8,4.0,1,365.57,2000.0,4,0.0,2,2,0,0,35.0,1900.0,522.0,18.0,9.0,-7.0,12.0,37.0,-1.0,-7.0,583.0
1,2,12.0,0,499.99,499.99,4,1.0,2,1,0,1,48.0,1800.0,522.0,5.0,-9.0,0.0,9.0,37.0,8.0,7.0,579.0
1,6,10.0,0,2330.0,2330.0,3,0.0,4,7,4,1,80.0,2400.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
0,8,3.0,1,299.6,2000.0,0,0.0,2,3,1,1,20.0,1480.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,-25.0,533.0
1,8,4.0,1,233.56,2000.0,3,0.0,2,3,4,0,48.0,1500.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,7.0,598.0
1,8,4.0,1,294.99,1500.0,0,0.0,2,3,1,0,27.0,1400.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,-25.0,529.0
1,8,4.0,1,695.9,3000.0,1,0.0,2,5,1,1,58.0,1600.0,522.0,18.0,9.0,-7.0,9.0,-0.0,-1.0,24.0,574.0
1,2,20.0,0,449.98,449.98,0,2.0,2,6,1,0,40.0,1800.0,522.0,5.0,-9.0,0.0,12.0,-0.0,8.0,7.0,545.0
1,2,12.0,0,483.99,483.99,3,0.0,4,7,1,1,77.0,2500.0,522.0,5.0,-9.0,0.0,12.0,37.0,-1.0,43.0,609.0
1,2,12.0,0,463.99,463.99,6,0.0,4,7,4,0,74.0,2000.0,522.0,5.0,-9.0,0.0,12.0,37.0,-1.0,43.0,609.0
1,2,12.0,0,499.98,499.98,3,0.0,2,3,4,0,54.0,2000.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,15.0,578.0
1,8,4.0,1,194.6,3000.0,1,0.0,4,7,4,0,65.0,2000.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,24.0,578.0
1,2,3.0,0,1502.97,1502.97,0,0.0,2,2,1,1,45.0,4800.0,522.0,5.0,13.0,0.0,-18.0,-0.0,-1.0,7.0,528.0
1,8,4.0,1,273.48,2000.0,2,1.0,4,8,1,0,35.0,1400.0,522.0,18.0,9.0,-7.0,13.0,-0.0,8.0,-7.0,556.0
1,8,3.0,1,231.79,3000.0,0,0.0,2,3,4,0,49.0,1150.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,7.0,565.0
1,8,10.0,0,735.98,735.98,1,0.0,4,7,1,1,59.0,2065.0,522.0,18.0,-3.0,0.0,9.0,-0.0,-1.0,24.0,569.0
1,6,20.0,0,1400.0,1400.0,3,0.0,4,8,4,0,81.0,0.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,3,10.0,0,858.0,858.0,3,1.0,2,3,4,0,56.0,6000.0,522.0,5.0,-3.0,0.0,-18.0,37.0,8.0,15.0,566.0
1,8,30.0,1,0.0,1000.0,3,1.0,3,5,1,0,47.0,1800.0,522.0,18.0,-9.0,-7.0,13.0,37.0,8.0,7.0,589.0
0,2,30.0,0,1009.98,1009.98,0,0.0,2,3,4,0,59.0,1650.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,24.0,523.0
1,2,20.0,0,812.99,812.99,3,2.0,2,2,4,1,51.0,3000.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,15.0,560.0
1,8,3.0,1,883.3,2000.0,3,0.0,4,7,1,1,60.0,3000.0,522.0,18.0,13.0,-7.0,-18.0,37.0,-1.0,24.0,588.0
1,8,10.0,0,288.97,288.97,0,0.0,4,4,3,1,60.0,1000.0,522.0,18.0,-3.0,0.0,13.0,-0.0,-1.0,24.0,573.0
1,8,10.0,0,453.88,453.88,6,0.0,4,7,4,0,81.0,1500.0,522.0,18.0,-3.0,0.0,12.0,37.0,-1.0,43.0,628.0
1,8,1.0,1,260.0,2000.0,3,2.0,2,3,0,0,47.0,2000.0,522.0,18.0,13.0,-7.0,13.0,37.0,8.0,7.0,611.0
1,8,3.0,1,814.89,3000.0,3,0.0,4,4,0,1,59.0,1600.0,522.0,18.0,13.0,-7.0,-18.0,37.0,-1.0,24.0,588.0
1,8,4.0,1,390.36,3000.0,3,1.0,2,5,1,0,33.0,1600.0,522.0,18.0,9.0,-7.0,12.0,37.0,8.0,-7.0,592.0
1,2,12.0,0,633.99,633.99,3,2.0,2,3,4,0,54.0,1600.0,522.0,5.0,-9.0,0.0,9.0,37.0,8.0,15.0,587.0
1,2,30.0,0,768.99,768.99,1,0.0,2,6,1,0,35.0,1200.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-7.0,492.0
1,2,20.0,0,1262.98,1262.98,4,3.0,2,5,1,1,31.0,2000.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,-7.0,538.0
1,2,20.0,0,1067.98,1067.98,3,3.0,2,3,0,1,27.0,1500.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,-25.0,520.0
1,8,3.0,1,751.1,2000.0,1,0.0,2,6,1,0,65.0,1800.0,522.0,18.0,13.0,-7.0,9.0,-0.0,-1.0,24.0,578.0
1,8,4.0,1,368.46,2000.0,0,2.0,2,3,1,0,25.0,1114.0,522.0,18.0,9.0,-7.0,12.0,-0.0,8.0,-25.0,537.0
1,8,3.0,1,283.58,2000.0,3,0.0,4,7,4,1,79.0,3200.0,522.0,18.0,13.0,-7.0,13.0,37.0,-1.0,43.0,638.0
1,2,30.0,0,528.99,528.99,3,5.0,2,3,1,1,44.0,1700.0,522.0,5.0,-9.0,0.0,9.0,37.0,8.0,7.0,579.0
1,6,10.0,0,1840.34,1840.34,6,0.0,4,7,4,0,75.0,2100.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,2,20.0,0,997.98,997.98,3,3.0,2,6,1,1,32.0,1818.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,-7.0,538.0
1,2,12.0,0,879.98,879.98,2,3.0,2,0,0,1,34.0,2000.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,8.0,-7.0,501.0
1,8,4.0,1,439.07,3000.0,1,0.0,2,5,1,0,57.0,1400.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,24.0,577.0
1,8,3.0,0,305.78,305.78,3,0.0,2,3,4,1,55.0,1800.0,522.0,18.0,13.0,0.0,12.0,37.0,-1.0,15.0,616.0
1,2,15.0,0,999.99,999.99,0,0.0,2,3,1,1,26.0,1880.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-25.0,474.0
1,2,20.0,0,883.99,883.99,3,3.0,2,6,0,1,40.0,2200.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,2,3.0,0,659.99,659.99,0,0.0,2,2,4,1,38.0,3300.0,522.0,5.0,13.0,0.0,9.0,-0.0,-1.0,7.0,555.0
1,8,4.0,1,329.57,2000.0,3,1.0,2,5,1,0,51.0,800.0,522.0,18.0,9.0,-7.0,12.0,37.0,8.0,15.0,614.0
1,2,10.0,1,458.99,2000.0,3,1.0,2,3,4,0,55.0,2000.0,522.0,5.0,-3.0,-7.0,12.0,37.0,8.0,15.0,589.0
1,8,4.0,0,382.47,382.47,0,0.0,2,3,1,0,26.0,1400.0,522.0,18.0,9.0,0.0,12.0,-0.0,-1.0,-25.0,535.0
1,2,10.0,1,678.99,2000.0,3,3.0,2,2,4,0,44.0,1500.0,522.0,5.0,-3.0,-7.0,9.0,37.0,8.0,7.0,578.0
1,8,10.0,0,1496.2,1496.2,0,0.0,2,3,0,1,27.0,1500.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,-1.0,-25.0,493.0
1,8,10.0,0,441.26,441.26,2,0.0,4,7,1,1,60.0,1800.0,522.0,18.0,-3.0,0.0,12.0,-0.0,-1.0,24.0,572.0
1,2,5.0,0,385.99,385.99,3,1.0,4,4,1,1,58.0,1500.0,522.0,5.0,-3.0,0.0,12.0,37.0,8.0,24.0,605.0
1,8,4.0,1,405.2,3000.0,2,0.0,2,6,1,0,31.0,2200.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,-7.0,546.0
1,2,12.0,0,558.99,558.99,0,2.0,2,3,1,0,28.0,1350.0,522.0,5.0,-9.0,0.0,9.0,-0.0,8.0,-25.0,510.0
1,2,30.0,0,1499.97,1499.97,3,0.0,2,5,1,0,60.0,1500.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,24.0,560.0
1,8,30.0,1,0.0,1000.0,2,2.0,2,5,0,1,53.0,1600.0,522.0,18.0,-9.0,-7.0,13.0,-0.0,8.0,15.0,560.0
1,2,12.0,0,583.0,583.0,0,0.0,2,3,3,0,25.0,1500.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,-25.0,501.0
1,2,20.0,0,1372.98,1372.98,6,0.0,4,7,1,0,73.0,1400.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,2,3.0,1,1394.97,1500.0,3,2.0,2,1,4,0,54.0,1600.0,522.0,5.0,13.0,-7.0,-18.0,37.0,8.0,15.0,575.0
1,8,4.0,0,279.88,279.88,2,0.0,2,5,1,1,27.0,2000.0,522.0,18.0,9.0,0.0,13.0,-0.0,-1.0,-25.0,536.0
1,8,3.0,1,530.16,2000.0,4,0.0,2,6,0,1,36.0,2700.0,522.0,18.0,13.0,-7.0,9.0,37.0,-1.0,7.0,598.0
1,8,4.0,1,207.78,2000.0,3,0.0,4,7,1,0,63.0,700.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,24.0,615.0
1,6,10.0,0,4330.0,4330.0,6,0.0,4,7,4,0,62.0,900.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,24.0,566.0
1,2,10.0,1,528.99,2000.0,3,3.0,2,6,1,0,49.0,1810.0,522.0,5.0,-3.0,-7.0,9.0,37.0,8.0,7.0,578.0
1,6,10.0,0,915.12,915.12,3,0.0,4,7,1,1,80.0,1450.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,6,10.0,0,761.29,761.29,3,0.0,4,7,4,1,83.0,2200.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,2,12.0,0,576.99,576.99,2,1.0,2,3,3,0,31.0,800.0,522.0,5.0,-9.0,0.0,9.0,-0.0,8.0,-7.0,528.0
1,8,4.0,1,179.99,3000.0,1,0.0,4,7,0,1,62.0,2500.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,24.0,578.0
1,8,3.0,0,277.6,277.6,6,0.0,4,7,4,1,66.0,2000.0,522.0,18.0,13.0,0.0,13.0,37.0,-1.0,43.0,645.0
1,2,3.0,1,399.99,2000.0,3,0.0,4,7,4,0,64.0,2200.0,522.0,5.0,13.0,-7.0,12.0,37.0,-1.0,24.0,605.0
1,8,10.0,0,239.0,239.0,3,3.0,2,5,0,1,47.0,1900.0,522.0,18.0,-3.0,0.0,13.0,37.0,8.0,7.0,602.0
1,8,4.0,1,228.0,3000.0,2,0.0,2,6,3,0,22.0,1085.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,-25.0,529.0
1,6,20.0,0,2440.0,2440.0,6,0.0,4,7,4,0,65.0,1500.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,24.0,560.0
1,2,5.0,0,438.99,438.99,6,0.0,4,7,4,0,61.0,2000.0,522.0,5.0,-3.0,0.0,12.0,37.0,-1.0,24.0,596.0
1,2,12.0,0,699.98,699.98,3,0.0,4,7,1,1,89.0,1500.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,43.0,606.0
1,8,10.0,0,500.0,500.0,0,0.0,2,3,4,0,47.0,1900.0,522.0,18.0,-3.0,0.0,9.0,-0.0,-1.0,7.0,552.0
1,8,4.0,1,466.98,2000.0,2,0.0,2,5,1,1,41.0,1600.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,7.0,560.0
1,3,4.0,0,392.5,392.5,0,0.0,2,2,3,0,27.0,1475.0,522.0,5.0,9.0,0.0,12.0,-0.0,-1.0,-25.0,522.0
1,8,1.0,1,100.0,2000.0,3,0.0,2,5,4,0,51.0,1350.0,522.0,18.0,13.0,-7.0,13.0,37.0,-1.0,15.0,610.0
1,2,3.0,1,578.99,2000.0,3,0.0,2,5,4,0,52.0,1400.0,522.0,5.0,13.0,-7.0,9.0,37.0,-1.0,15.0,593.0
1,2,10.0,1,483.99,2000.0,3,0.0,2,6,0,1,58.0,1900.0,522.0,5.0,-3.0,-7.0,12.0,37.0,-1.0,24.0,589.0
1,2,12.0,0,865.15,865.15,3,0.0,4,7,4,1,69.0,2000.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,8,4.0,1,142.6,3000.0,3,0.0,4,7,4,1,65.0,2400.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,24.0,615.0
1,2,10.0,1,483.99,2000.0,3,0.0,2,3,4,0,52.0,1000.0,522.0,5.0,-3.0,-7.0,12.0,37.0,-1.0,15.0,580.0
1,8,10.0,0,999.7,999.7,3,2.0,2,6,0,1,38.0,2000.0,522.0,18.0,-3.0,0.0,-18.0,37.0,8.0,7.0,571.0
1,8,4.0,1,269.6,1000.0,3,0.0,4,7,4,1,64.0,3500.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,24.0,615.0
1,8,4.0,0,209.88,209.88,3,3.0,2,6,0,0,36.0,1000.0,522.0,18.0,9.0,0.0,13.0,37.0,8.0,7.0,614.0
1,8,4.0,1,224.58,3000.0,2,1.0,2,6,0,0,32.0,1620.0,522.0,18.0,9.0,-7.0,13.0,-0.0,8.0,-7.0,556.0
1,2,20.0,0,699.99,699.99,3,2.0,2,3,4,0,47.0,2000.0,522.0,5.0,-9.0,0.0,9.0,37.0,8.0,7.0,579.0
1,2,5.0,0,483.99,483.99,3,2.0,2,3,0,0,51.0,1900.0,522.0,5.0,-3.0,0.0,12.0,37.0,8.0,15.0,596.0
1,2,10.0,1,558.99,2000.0,6,0.0,4,7,4,0,71.0,3000.0,522.0,5.0,-3.0,-7.0,9.0,37.0,-1.0,43.0,605.0
1,2,12.0,0,539.99,539.99,2,2.0,2,2,0,0,43.0,1800.0,522.0,5.0,-9.0,0.0,9.0,-0.0,8.0,7.0,542.0
1,2,12.0,0,613.99,613.99,3,1.0,2,6,2,1,48.0,1200.0,522.0,5.0,-9.0,0.0,9.0,37.0,8.0,7.0,579.0
1,2,15.0,0,633.99,633.99,3,0.0,4,7,1,1,71.0,1400.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,43.0,606.0
1,8,4.0,0,388.14,388.14,4,3.0,2,3,0,0,40.0,2000.0,522.0,18.0,9.0,0.0,12.0,37.0,8.0,7.0,613.0
1,8,4.0,1,192.25,2000.0,3,0.0,2,6,0,0,35.0,2000.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,-7.0,584.0
1,8,4.0,1,286.66,3000.0,4,5.0,2,3,1,1,48.0,2300.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,7.0,607.0
1,2,20.0,0,1262.97,1262.97,3,0.0,4,7,4,1,63.0,2900.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,24.0,560.0
1,2,4.0,0,683.99,683.99,3,2.0,2,3,0,0,41.0,2000.0,522.0,5.0,9.0,0.0,9.0,37.0,8.0,7.0,597.0
1,2,3.0,0,999.99,999.99,3,2.0,2,2,0,1,36.0,3400.0,522.0,5.0,13.0,0.0,-18.0,37.0,8.0,7.0,574.0
1,2,30.0,0,1798.98,1798.98,3,0.0,2,5,4,1,57.0,2950.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,24.0,560.0
1,2,5.0,0,358.99,358.99,5,0.0,2,3,1,0,55.0,1300.0,522.0,5.0,-3.0,0.0,12.0,37.0,-1.0,15.0,587.0
1,2,10.0,0,463.99,463.99,3,0.0,4,7,1,1,78.0,1700.0,522.0,5.0,-3.0,0.0,12.0,37.0,-1.0,43.0,615.0
1,3,10.0,0,727.31,727.31,3,1.0,2,6,3,1,57.0,1700.0,522.0,5.0,-3.0,0.0,9.0,37.0,8.0,24.0,602.0
1,2,5.0,0,174.99,174.99,3,0.0,2,3,4,0,55.0,1700.0,522.0,5.0,-3.0,0.0,13.0,37.0,-1.0,15.0,588.0
1,2,10.0,1,923.0,1500.0,0,0.0,2,3,3,0,28.0,1500.0,522.0,5.0,-3.0,-7.0,-18.0,-0.0,-1.0,-25.0,473.0
1,6,10.0,0,1400.34,1400.34,3,0.0,4,7,0,0,63.0,1300.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,24.0,566.0
1,2,30.0,0,1398.98,1398.98,0,0.0,2,3,1,0,20.0,1200.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-25.0,474.0
1,8,4.0,0,214.58,214.58,0,0.0,2,6,4,1,20.0,1800.0,522.0,18.0,9.0,0.0,13.0,-0.0,-1.0,-25.0,536.0
1,6,10.0,0,1070.18,1070.18,6,0.0,4,7,4,0,80.0,2500.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,8,4.0,1,244.6,3000.0,2,0.0,2,3,1,1,50.0,1184.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,15.0,569.0
1,2,12.0,0,449.99,449.99,3,2.0,2,6,4,0,40.0,1400.0,522.0,5.0,-9.0,0.0,12.0,37.0,8.0,7.0,582.0
1,2,20.0,0,799.99,799.99,3,1.0,2,2,0,0,42.0,2000.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,6,10.0,0,2010.0,2010.0,3,0.0,4,7,4,1,80.0,2200.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,8,10.0,0,700.0,700.0,1,2.0,2,3,0,1,54.0,2100.0,522.0,18.0,-3.0,0.0,9.0,-0.0,8.0,15.0,569.0
1,2,4.0,0,200.49,200.49,2,0.0,2,5,1,1,23.0,1400.0,522.0,5.0,9.0,0.0,13.0,-0.0,-1.0,-25.0,523.0
1,2,12.0,0,1183.99,1183.99,0,1.0,2,2,0,0,51.0,2500.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,8.0,15.0,523.0
1,8,4.0,1,785.8,1500.0,3,0.0,4,7,4,1,60.0,2100.0,522.0,18.0,9.0,-7.0,-18.0,37.0,-1.0,24.0,584.0
1,8,4.0,1,369.77,2000.0,0,0.0,2,3,3,0,30.0,1582.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,-7.0,546.0
1,2,15.0,0,1996.96,1996.96,2,1.0,2,5,1,1,46.0,1300.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,8.0,7.0,515.0
1,2,12.0,0,763.99,763.99,3,2.0,2,3,0,0,44.0,1200.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,8,10.0,0,351.96,351.96,2,0.0,2,2,1,0,49.0,1200.0,522.0,18.0,-3.0,0.0,12.0,-0.0,-1.0,7.0,555.0
1,2,12.0,0,899.99,899.99,3,2.0,2,2,0,0,49.0,3000.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,6,20.0,0,3230.0,3230.0,6,0.0,4,7,4,0,73.0,2000.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,3,4.0,0,145.0,145.0,0,0.0,2,3,3,0,21.0,1400.0,522.0,5.0,9.0,0.0,13.0,-0.0,-1.0,-25.0,523.0
1,2,20.0,0,1077.97,1077.97,3,0.0,2,6,4,1,49.0,1400.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,7.0,543.0
1,8,3.0,1,268.48,3000.0,1,1.0,2,1,3,0,46.0,890.0,522.0,18.0,13.0,-7.0,13.0,-0.0,8.0,7.0,574.0
1,8,4.0,1,263.6,3000.0,3,0.0,4,7,4,1,63.0,2500.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,24.0,615.0
1,8,4.0,1,393.58,3000.0,3,0.0,2,5,0,1,34.0,1800.0,522.0,18.0,9.0,-7.0,12.0,37.0,-1.0,-7.0,583.0
1,6,10.0,0,1270.0,1270.0,3,0.0,4,7,4,0,83.0,1145.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,2,3.0,0,549.99,549.99,2,2.0,2,3,4,0,51.0,1800.0,522.0,5.0,13.0,0.0,9.0,-0.0,8.0,15.0,572.0
1,2,5.0,0,533.99,533.99,0,0.0,2,6,0,0,53.0,2300.0,522.0,5.0,-3.0,0.0,9.0,-0.0,-1.0,15.0,547.0
1,2,10.0,0,438.99,438.99,3,0.0,4,7,1,1,62.0,1500.0,522.0,5.0,-3.0,0.0,12.0,37.0,-1.0,24.0,596.0
1,2,10.0,1,533.99,2000.0,2,0.0,2,3,1,0,24.0,1300.0,522.0,5.0,-3.0,-7.0,9.0,-0.0,-1.0,-25.0,500.0
1,2,12.0,0,1481.99,1481.99,3,3.0,2,1,1,1,37.0,2000.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,2,20.0,0,1118.99,1118.99,1,1.0,4,7,1,0,62.0,850.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,8.0,24.0,532.0
1,6,20.0,0,2430.0,2430.0,6,0.0,4,7,4,1,76.0,1200.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,8,10.0,0,265.57,265.57,0,3.0,2,3,4,0,47.0,2800.0,522.0,18.0,-3.0,0.0,13.0,-0.0,8.0,7.0,565.0
1,8,4.0,1,581.6,3000.0,3,0.0,2,6,4,0,58.0,1400.0,522.0,18.0,9.0,-7.0,9.0,37.0,-1.0,24.0,611.0
1,8,3.0,1,273.35,2000.0,1,0.0,2,3,0,0,47.0,1200.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,7.0,565.0
1,8,4.0,0,220.58,220.58,2,0.0,2,6,1,0,25.0,1200.0,522.0,18.0,9.0,0.0,13.0,-0.0,-1.0,-25.0,536.0
1,2,30.0,0,749.99,749.99,3,0.0,2,6,1,0,26.0,1400.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,-25.0,538.0
